ClubID,ClubName,Address,City,PostalCode,State,Country,Latitude,Longitude,Website,Email,Telephone,Continent
14152061064815936,"Royal Palm Yacht and Country Club","2425 Maya Palm Drive W","Boca Raton",33432,FL,USA,26.330095,-80.087762,www.rpycc.org,rblankhorst@rpycc.org,"(561) 210-8120","North America"
14152061064910345,"Royal Poinciana Golf Club","1600 Solana Road",Naples,34105,FL,USA,26.195318,-81.792362,https://www.rpgolfclub.com/,,(239)261-2558,"North America"
14152061065100286,"Cape Royal Golf Club","11460 Royal Tee Circle","Cape Coral",33991,FL,USA,26.6242644,-82.0328891,https://www.caperoyalgolfclub.com,,"+1 239-283-5522","North America"
14152061065199834,"Royal Wood Golf and Country Club","4300 Royal Wood Blvd",Naples,34112,FL,USA,26.110998,-81.718938,www.royalwoodgcc.com/Golf.aspx,RWGCCDeb@aol.com,"(239) 774-5585","North America"
14152061065284789,"Sabal Springs Golf and Racquet Club","3251 Sabal Springs Blvd","North Fort Myers",33917,FL,USA,26.720754,-81.898999,sabalspringsgolf.com,,"(941) 731-0101","North America"
14152061065369740,"Sabal Trace Golf & Country Club","5456 Greenwood Avenue","North Port",34287,FL,USA,27.0437613,-82.2260483,www.sabaltracegolfcourse.com,,"+1 941-426-2804","North America"
14152061065469549,"Saddlebrook Resort","5700 Saddlebrook Way","Wesley Chapel",33543,FL,USA,28.234432,-82.336398,www.saddlebrook.com/golf.html,info@saddlebrookresort.com,(813)973-1111,"North America"
14152061065559398,"Sailfish Point Golf Club","2203 SE Sailfish Point Blvd",Stuart,34996,FL,USA,27.17789,-80.159467,www.sailfishpoint.com/jack-nicklaus-golf,info@sailfishpoint.com,"(772) 225-1500","North America"
14152061065739126,"San Carlos Golf Course","7420 Constitution Circle","Fort Myers",33967,FL,USA,26.48044,-81.825724,www.sancarlosgolfclub.com,sancarlosgolfclub@gmail.com,"(239) 267-3131","North America"
14152061065828929,"San Jose Country Club","7529 San Jose Blvd",Jacksonville,32217,FL,USA,30.242086,-81.624897,www.sjccjax.com,,"(904) 733-1511","North America"
14152061065918978,"Sandestin Resort","9300 Emerald Coast Pkwy",Sandestin,32541,FL,USA,30.381357,-86.415283,www.sandestin.com,c.falanga@sandestin.com,850-267-8000,"North America"
14152061066008796,"Sandpiper Golf and Country Club","6001 Sandpipers Dr",Lakeland,33809,FL,USA,28.126576,-81.945931,,,"(863) 859-5461","North America"
14152061066098860,"Sandpiper Bay Golf Club","4500 SE Pine Valley St","Port St. Lucie",34952,FL,USA,27.244875,-80.314817,http://www.clubmed.us/cm/resort-sandpiper-bay-usa-sports-activities-golf_p-115-l-US-v-SANC-r-4-d-000,,"(772) 337-6638","North America"
14152061066188416,"Sandridge Country Club","5300 73rd St","Vero Beach",32967,FL,USA,27.726918,-80.439974,www.sandridgecc.com,bnagy@ircgov.com,(772)770-5000,"North America"
14152061066283389,"Santa Rosa Golf and Beach Club","4801 W County Highway 30A","Santa Rosa Beach",32459,FL,USA,30.360185,-86.242949,www.santarosaclub.com,Carter@santarosaclub.com,"(850) 267-2229","North America"
14152061066377934,"Sarasota National Golf Club","25510 National Boulevard",Venice,34293,FL,USA,27.044695,-82.358817,www.sarasotanationalgolf.com,,"(941) 496-8676","North America"
14152061066467839,"Savannahs at Merritt Island","3915 Savannahs Trail","Merritt Island",32953,FL,USA,28.425826,-80.677139,www.brevardcounty.us/ParksRecreation/Golf/Savannahs/Home,savgolf@brevardparks.com,"(321) 455-1377","North America"
14152061066567838,"Sawgrass Country Club","10034 Golf Club Drive","Ponte Vedra Beach",32082,FL,USA,30.1880665,-81.3703345,https://www.sawgrasscountryclub.com/,gfetherston@sawgrasscountryclub.com,"+1 904-273-3700","North America"
14152061066657790,"Scenic Hills Country Club","8891 Burning Tree Rd",Pensacola,32514,FL,USA,30.543019,-87.236009,www.scenichills.com,rgorman@uwf.edu,"(850) 476-0611","North America"
14152061066747459,"Schalamar Creek Golf and Country Club","4500 US Highway 92 E",Lakeland,33801,FL,USA,28.047073,-81.867886,www.schalamar.com,info@Schalamar.com,"(863) 666-1623","North America"
14152061066847218,"Scotland Yards Golf Club","9424 US Hwy 301 S","Dade City",33525,FL,USA,28.324387,-82.188347,www.scotlandyards.com,rinaldodavid@hotmail.com,"(352) 567-7600","North America"
14152061066957263,"Seascape Golf, Beach and Tennis Resort","556 Seascape Drive","Miramar Beach",32550,FL,USA,30.3805736,-86.3698063,https://www.seascape-resort.com/,,"+1 850-269-1182","North America"
14152061067047074,"Sebastian Municipal Golf Club","101 E Airport Rd",Sebastian,32958,FL,USA,27.807543,-80.48998,www.sebastiangolfcourse.org,jgreen@cityofsebastian.org,"(772) 589-6801","North America"
14152061067141991,"Sebring Municipal Golf Course","3118 Golfview Road",Sebring,33870,FL,USA,27.46709,-81.4719221,https://www.sebringgolfclub.com/,,"+1 863-314-5919","North America"
14152061067346543,"Selva Marina Country Club","1600 Selva Marina Drive","Atlantic Beach",32233,FL,USA,30.340685,-81.403906,www.selvamarina.com,proshop@selvamarina.com,"(904) 246-3144","North America"
14152061067446425,"Seminole Golf Club","901 Seminole Blvd","North Palm Beach",33408,FL,USA,26.86017,-80.055193,,,"(561) 626-0280","North America"
14152061067546283,"Don Veller Seminole Golf Course and Club","2550 Pottsdamer Road",Tallahassee,32310,FL,USA,30.417824,-84.315116,www.seminolegolfcourse.com,melloh@fsu.edu,"(850) 644-2582","North America"
14152061067745852,"Seminole Lakes Golf Club","26200 Stillwater Circle","Punta Gorda",33955,FL,USA,26.877432,-82.02048,www.seminolelakes.net,golf@seminolelakes.net,"(941) 639-5440","North America"
14152061067840528,"Serenoa Golf Club","6773 Serenoa Dr",Sarasota,34241,FL,USA,27.250694,-82.437477,serenoagc.com,kevinp@serenoagc.com,"(941) 925-2755","North America"
14152061067945643,"Seven Hills Golfers Club","10599 Fairchild Rd","Spring Hill",34608,FL,USA,28.442133,-82.543178,www.sevenhillsgolfersclub.com,,"(352) 688-8888","North America"
14152061068055439,"Seven Lakes Golf Club","1750 Augusta Dr","Fort Myers",33907,FL,USA,26.5518,-81.874975,sevenlakesgolfandtennis.com,,"(239) 481-6560","North America"
14152061068240133,"Seven Springs Golf and Country Club","3535 Trophy Boulevard","New Port Richey",34655,FL,USA,28.2109645,-82.658677,https://www.sevenspringsclub.com/,,"+1 727-376-0035","North America"
14152061068344969,"Shadow Wood Country Club","22801 Oakwilde Blvd","Bonita Springs",34135,FL,USA,26.408263,-81.789338,www.shadowwoodpreserve.com,ascrivner@shadowwoodcc.com,"(239) 992-6000","North America"
14152061068559432,"Shalimar Pointe Golf and Country Club","302 Country Club Rd",Shalimar,32579,FL,USA,30.438142,-86.553265,www.shalimarpointe.com,Jim@ShalimarPointe.com,"(850) 651-1416","North America"
14152061068649462,"Sharks Tooth Golf Club","2003 Wild Heron Way","Lake Powell",32413,FL,USA,30.281441,-85.976701,www.sharkstoothgolfclub.com,csostheim@sharkstoothgolfclub.com,"(850) 249-3041","North America"
14152061068749418,"Shell Point Golf Club","16401 On Par Blvd","Fort Myers",33908,FL,USA,26.502947,-81.982887,www.shellpoint.org,michaelmongoven@shellpoint.org,"(239) 433-9790","North America"
14152061068944040,"Sherman Hills Golf Club","31200 Eagle Falls Dr",Brooksville,34602,FL,USA,28.531618,-82.228348,www.shermanhillsgolf.com,shgc@tampabay.rr.com,"(352) 544-0990","North America"
14152061069153513,"Sherwood Park Golf Course","170 Sherwood Forest Dr","Delray Beach",33445,FL,USA,26.456368,-80.112789,,,"(561) 499-3559","North America"
14152061069243646,"Shingle Creek Golf Club","9939 Universal Blvd",Orlando,32819,FL,USA,28.426868,-81.435326,www.shinglecreekgolf.com,dscott@shinglecreekgolf.com,"(407) 996-9933","North America"
14152061069348395,"Signal Hill Golf Course","9615 Thomas Drive","Panama City Beach",32408,FL,USA,30.175354,-85.795298,www.signalhillgolfcourse.com,SignalHill1@comcast.net,"(850) 234-5051","North America"
14152061069453238,"Silver Dollar Golf Club","12711 Silver Dollar Drive",Odessa,33556,FL,USA,28.116065,-82.6466178,https://www.silverdollargolf.com/,,"+1 813-920-3884","North America"
14152061069543175,"Silverado Golf and Country Club","36841 Clubhouse Dr",Zephyrhills,33542,FL,USA,28.247235,-82.20768,www.golfsilverado.com,sean@teamsilverado.com,"(813) 788-1225","North America"
14152061069652833,"Silverthorn Country Club","4550 Golf Club Ln",Brooksville,34609,FL,USA,28.499255,-82.485534,www.silverthornclub.net,proshop@silverthornclub.net,(352)799-2600,"North America"
14152061069757728,"Six Lakes Country Club","9151 Littleton Rd","North Fort Myers",33903,FL,USA,26.696321,-81.909706,www.sixlakescountryclub.com,SixLakesGM@embarqmail.com,"(239) 995-0595","North America"
14152061069847535,"Skyview Golf and Country Club","1100 Skyview Blvd",Lakeland,33801,FL,USA,28.032278,-81.898945,,,"(863) 665-4008","North America"
14152061069947541,"Cypress Lakes Golf Club","2365 Old ChemStrand Rd",Gonzalez,32560,FL,USA,30.57883,-87.271946,www.cypresslakesgolfclub.net,info@cypresslakesgolfclub.net,"(850) 937-3820","North America"
14152061071057891,"New Hampton Golf & Country Club","2074 Panora","New Hampton",50659,IA,USA,43.055609,-92.24881,,,"(515) 394-4340","North America"
14152061071157651,"Newell Golf Course","220 E Leroy Paulsen Rd",Newell,50568,IA,USA,42.607934,-94.997537,,,"(712) 272-4424","North America"
14152061071267650,"Newton Country Club","601 W 12th St S",Newton,50208,IA,USA,41.694641,-93.067646,www.newtoncc.com/,,"(515) 792-6619","North America"
14152061071377446,"Nishna Hills Golf Club","1504 E 14th St",Atlantic,50022,IA,USA,41.396586,-94.996531,https://nishnahillsgolf.com/scorecard/,,"(712) 243-9931","North America"
14152061071487368,"North Kossuth Golf Club","505 E Ramsey St",Bancroft,50517,IA,USA,43.29298,-94.211547,,pat22641@mct.netom,"(515) 885-2352","North America"
14152061071597151,"Northwood Country Club","1391 490th St",Northwood,50459,IA,USA,43.444061,-93.218345,nwcountryclub.com/,webmaster@nwcountryclub.com,"(641) 324-1662","North America"
14152061071702459,"Oak Hills Par 3 Public Golf Course","518 27th Ave S","Clear Lake",50428,IA,USA,43.111899,-93.384447,,,"(515) 357-2216","North America"
14152061071811645,"Oak Leaf Country Club","29725 Diagonal Rd",Reinbeck,50669,IA,USA,42.3257069,-92.5888681,www.oakleafgolfcc.com,clubhouse@oakleafgolfcc.com,"(319) 345-2079","North America"
14152061071921663,"Oak Ridge Golf & Recreation Association","2119 Oak Ridge Rd",Goldfield,50542,IA,USA,42.7316,-93.920489,,,"(515) 825-3611","North America"
14152061072026388,"Oakland Acres Golf Club","13476 Hwy 6 E",Grinnell,50112,IA,USA,41.7171591,-92.8184576,https://golfoaklandacres.com/,oaklandgolf@iowatelecom.net,"(515) 236-7111","North America"
14152061072136353,"Oakland Country Club","714 N Hwy 59",Oakland,51560,IA,USA,41.317487,-95.386265,http://oaklandcountryclub.weebly.com/,oaklandcountryclub@hotmail.com,"(712) 482-6614","North America"
14152061072360631,"Oakwood Public Golf Course","130 E Oakwood Dr",Conrad,50621,IA,USA,42.219571,-92.872635,www.oakwood-golf.com,krskramovsky@dow.com,"(641) 366-2211","North America"
14152061072464936,"Okoboji View Golf Course","1665 Hwy 86","Spirit Lake",51360,IA,USA,43.40629,-95.181112,https://www.okobojiview.net/course-details/,puttov@rconnect.com,"(712) 337-3372","North America"
14152061072674580,"Onawa Country Club","Rural Route 1",Onawa,51040,IA,USA,42.026681,-96.087731,onawacountryclub.com/,,"(712) 423-1712","North America"
14152061072784822,"Oneota Golf & Country Club","1714 Golf Rd",Decorah,52101,IA,USA,43.305417,-91.733934,oneotagolf.com/,oneotagolf@mchsi.com,"(319) 382-4407","North America"
14152061072899432,"Osceola Country Club","400 E Fayette St",Osceola,50213,IA,USA,41.0265589,-93.7609444,osceolacountryclub.com/,info@osceolacountryclub.com,"(515) 342-3717","North America"
14152061073009280,"Otter Valley Golf Course","2669 Kennedy Ave",George,51237,IA,USA,43.262487,-96.000025,www.golfovcc.com,sroseberry@golfovcc.com,"(712) 475-3861","North America"
14152061073119234,"Ottumwa Country Club","304 E Golf Ave",Ottumwa,52501,IA,USA,41.04191,-92.401736,www.ottumwacountryclub.com,occmgr@lisco.com,"(515) 684-4471","North America"
14152061073235076,"Ottumwa Municipal Golf Club","13120 Angle Rd",Ottumwa,52501,IA,USA,41.081123,-92.41243,www.cedarcreekgolfcourse.com/,cedarcreekgolfcourse@yahoo.com,"(515) 683-0646","North America"
14152061073344367,"Palmer Hills Golf Course","2999 Middle Rd",Bettendorf,52722,IA,USA,41.549858,-90.490789,www.palmerhillsgolf.com/,jwaddell@bettendorf.org,"(319) 332-8296","North America"
14152061073444229,"Paullina Golf Club","5630 460th St",Paullina,51046,IA,USA,42.982935,-95.678221,https://prairieheritagecenter.org/qr-trail-project/golfcourse/,,"(712) 448-3477","North America"
14152061073544194,"Pella Golf & Country Club","600 Elm St",Pella,50219,IA,USA,41.41831,-92.915092,https://www.pellagolfandcountryclub.com/,,"(515) 628-4564","North America"
14152061073643940,"Perry Golf & Country Club","Hwy 144",Perry,50220,IA,USA,41.87774,-94.09558,www.perryiagolf.com,niebhawk@aol.com,"(515) 465-3852","North America"
14152061073748822,"Pine Creek Golf Course","Hwy 65 N","Mason City",50401,IA,USA,43.2834,-93.210903,https://www.pinecreekgolfclub.com/,pinecreekmasoncity@gmail.com,"(515) 423-6831","North America"
14152061073848574,"Pine Knolls Country Club","1202 S Attica Rd",Knoxville,50138,IA,USA,41.314598,-93.086511,https://www.pineknollsgolfcourse.com/,pineknolls@iowatelecom.net,"(641) 842-3730","North America"
14152061073948380,"Pine Lake Country Club","Hwy 56",Eldora,50627,IA,USA,42.360677,-93.099495,https://plccgolf.com/,plcc@heartofiowa.net,"(641) 858-3031","North America"
14152061074048285,"Pioneer Town & Country Club","Hwy 9 E",Manly,50456,IA,USA,43.2841652,-93.2308435,,,"(515) 454-2414","North America"
14152061074148081,"Pleasant Valley Golf Club","7291 130th St",Thornton,50479,IA,USA,42.951361,-93.374228,,,"(515) 998-2117","North America"
14152061074247986,"Pleasant Valley Golf Course","4390 SE Sand Rd","Iowa City",52240,IA,USA,41.611004,-91.521658,https://pleasantvalleyic.com/,golf@pleasantvalleyic.com,"(319) 337-7209","North America"
14152061074347676,"Pleasant Valley Sports Club","24749 Canoe Rd",Clermont,52135,IA,USA,42.302811,-90.781878,,,"(319) 423-7396","North America"
14152061074447433,"Pleasantville Golf & Country Club","957 Hwy 5 S",Pleasantville,50225,IA,USA,41.3960405,-93.2737646,https://www.pleasantvillegolf.com/,,"(515) 848-5716","North America"
14152061074547237,"Plum Creek Golf Course","2689 Country Club Dr",Fredericksburg,50630,IA,USA,42.966271,-92.212543,http://www.plumcreekgolfing.com/,,"(319) 237-0009","North America"
14152061074647122,"Pocahontas Golf Course","49783 230th Ave",Pocahontas,50574,IA,USA,42.764719,-94.658758,,,"(712) 335-4375","North America"
14152061074741992,"Prairie Knolls Country Club","501 E Walnut St","New Sharon",50207,IA,USA,41.47144,-92.645739,https://prairieknollscountryclub.com/,,"(515) 637-4200","North America"
14152061074842078,"Prairie Rose Golf Club","600 Oak St",Brunsville,51008,IA,USA,42.8097578,-96.2656967,https://www.prairierosegolfclub.com/,,"(712) 533-6774","North America"
14152061074956372,"Prairie View Golf & Grill","601 4th Street",Gowrie,50543,IA,USA,42.2708433,-94.2821519,,,"+1 515-352-3320","North America"
14152061075056037,"Primghar Golf & Country Club","2nd St NE",Primghar,51245,IA,USA,43.088184,-95.622843,,,"(712) 757-6781","North America"
14152061075170842,"Quail Creek Golf Course","700 Club House Rd NE","North Liberty",52317,IA,USA,41.7314127,-91.6077461,,,"(319) 626-2281","North America"
14152061075270760,"Quail Run Country Club","29512 285th St",Neola,51559,IA,USA,41.441107,-95.639521,https://quailrun-ia.com/about-the-golf-course,,"(712) 485-2266","North America"
14152061075370581,"Jefferson Community Golf","501 W Greenwood Dr",Jefferson,50129,IA,USA,41.998429,-94.379743,,,"(515) 386-4178","North America"
14152061075470227,"Radcliffe Friendly Fairways","E St",Radcliffe,50230,IA,USA,42.346539,-93.405242,https://www.rffgolf.com/,,"(515) 899-7969","North America"
14152061075669918,"Red Carpet Golf","1409 Newell St",Waterloo,50703,IA,USA,42.512916,-92.314377,https://redcarpetgolf.com/,,"(319) 235-1242","North America"
14152061075774756,"Red Oak Country Club","Old Hwy 34 E of City","Red Oak",51566,IA,USA,41.016449,-95.223216,,,"(712) 623-4281","North America"
14152061075879561,"Rice Lake Golf & Country Club","43080 Golf Ave","Lake Mills",50450,IA,USA,43.388525,-93.505689,www.ricelakegolfandcoutryclub.com,,"(515) 592-8022","North America"
14152061075994630,"Riceville Country Club","401 E Main St",Riceville,50466,IA,USA,43.36387,-92.54817,,,"(515) 985-2447","North America"
14152061076109379,"Ridgestone Golf Club","7 Brickyard Rd",Sheffield,50475,IA,USA,42.893269,-93.212857,www.ridgestonegolfclub.com,info@ridgestonegolfclub.com,"(641) 892-8040","North America"
14152061076198742,"River Bend Municipal Golf Club","720 Forest Ave","Story City",50248,IA,USA,42.1879448,-93.5861383,https://www.riverbendgc.net/,,"(515) 733-2611","North America"
14152061076289255,"River Ridge Golf Course","1749 Golf Course Boulevard",Independence,50644,IA,USA,42.4831599,-91.9299927,https://www.lizzyrosellc.com/river-ridge,,"+1 319-334-6576","North America"
14152061076383755,"River Road Golf Club","2308 River Rd",Algona,50511,IA,USA,43.097991,-94.227015,,,"(515) 295-7351","North America"
14152061076488899,"River Valley Golf Course","2267 Valley View Trl",Adel,50003,IA,USA,41.650531,-94.032144,www.rivervalleygolf.com,cwahlert@rivervalleygolf.com,"(515) 993-4029","North America"
14152061076613874,"Riverview Club","217 Riverview Drive",Keosauqua,52565,IA,USA,40.7286229,-91.9698109,www.theriverviewclub.com,,"+1 319-293-3200","North America"
14152061076733350,"Riverview Golf Course","Rural Route 1",Estherville,51334,IA,USA,43.402055,-94.832717,,,"(712) 362-3911","North America"
14152061076843040,"Rock River Golf & Country Club","1344 North Union Street","Rock Rapids",51246,IA,USA,43.4576039,-96.1759497,https://www.rockrivergolf.com/,,"+1 712-472-3168","North America"
14152061076937987,"Rock Valley Golf Course","701 Golf Course Rd","Rock Valley",51247,IA,USA,43.59239,-96.553766,https://www.rockvalleygolfclub.com/,,"(712) 476-2427","North America"
14152061077117620,"Rolfe Golf Club","36 Grant",Rolfe,50581,IA,USA,42.808448,-94.526457,,,"(712) 848-3662","North America"
14152061077422297,"Rosman Glendale Shelby County Golf Club","1243 1600 St",Harlan,51537,IA,USA,41.7324213,-95.3357815,,,"(712) 627-4224","North America"
14152061077542049,"Round Grove Golf & Country Club","20498 Floyd Line St",Greene,50636,IA,USA,42.907375,-92.906819,,,"(515) 823-5621","North America"
14152061077671829,"Rustic Ridge Golf Club","1151 E Iowa St",Eldridge,52748,IA,USA,41.6517629,-90.5692551,www.golfrusticridge.com,,"(319) 285-8119","North America"
14152061077766634,"Sac Country Club","729 Oak Street","Sac City",50583,IA,USA,42.411972,-94.9943161,https://saccountryclub.com/,,"+1 712-662-7342","North America"
14152061077866461,"Sac County Golf & Country Club","3286 Hwy 71","Wall Lake",51466,IA,USA,42.313642,-95.148463,,,"(712) 664-2204","North America"
14152061077956221,"Saddleback Ridge Golf Club","4646 E 180th St",Solon,52333,IA,USA,41.80197,-91.479192,www.saddlebackridgegolf.com,,"(319) 624-1477","North America"
14152061078046113,"Sanborn Golf & Country Club","Miller Park Dr",Sanborn,51248,IA,USA,43.186036,-95.6558,,,"(712) 729-5600","North America"
14152061078235849,"Schleswig Golf Course","904 Valley View Dr",Schleswig,51461,IA,USA,42.157502,-95.438725,,,"(712) 676-3343","North America"
14152061078330745,"Woodbine Golf Course","1930 Par Ln",Woodbine,51579,IA,USA,41.730025,-95.732523,,,"(712) 647-8808","North America"
14152061078435383,"Shady Oaks Golf Course","1811 Hwy 92",Ackworth,50001,IA,USA,41.369322,-93.460403,,,"(515) 961-0262","North America"
14152061078525131,"Sheaffer Memorial Golf Park","1760 308th Avenue","Fort Madison",52627,IA,USA,40.7022628,-91.3153228,https://sheaffergolf.com/,amoyers@sheaffergolf.com,"+1 319-528-6214","North America"
14152061078629963,"Sheldon Golf & Country Club","3040 Nest Ave",Sheldon,51201,IA,USA,43.209252,-95.822678,,,"(712) 324-4275","North America"
14152061078734965,"Shoreline Golf Course","210 E Locust St","Carter Lake",51510,IA,USA,41.285039,-95.92821,www.eaglegolf.com/shoreline,theshore@radiks.net,"(712) 347-5173","North America"
14152061078849439,"Sibley Golf & Country Club","11th Ave E",Sibley,51249,IA,USA,43.407919,-95.737643,,,"(712) 754-2729","North America"
14152061078959320,"Sigourney Golf Club","1103 200th Avenue",Sigourney,52591,IA,USA,41.342343,-92.2103778,https://keokukcounty.iowa.gov/business/entertainmentrecreation/sigourney-golf-country-club,,"+1 641-622-3400","North America"
14152061079064427,"Silver Lake Golf & Country Club","165 Country Club Dr","Lake Park",51347,IA,USA,43.435765,-95.344429,https://slccgolf.com/,,"(712) 832-3213","North America"
14152061079169159,"Silvercrest Country Club","2772 College Dr",Decorah,52101,IA,USA,43.335411,-91.805873,,,"(319) 382-5296","North America"
14152061079268889,"Sioux City Country Club","4001 Jackson St","Sioux City",51104,IA,USA,42.537987,-96.40323,www.sccountryclub.com,,"(712) 277-4612","North America"
14152061079379060,"Sioux Golf & Country Club","1112 6th Ave",Alton,51003,IA,USA,42.989543,-96.013575,,,"(712) 756-4513","North America"
14152061079508714,"Sleepy Hollow","4051 Dean Avenue","Des Moines",50317,IA,USA,41.5892368,-93.5333773,https://sleepyhollowsportspark.com/,,"+1 515-262-4100","North America"
14152061079608545,"Slippery Elm Golf Course","800 1St St",Klemme,50449,IA,USA,43.0010738,-93.6032257,,,"(641) 587-2670","North America"
14152061079703459,"Sloan Golf Course","Hwy 75",Sloan,51055,IA,USA,42.23251,-96.228443,,,"(712) 428-9993","North America"
14152061079808279,"South Hardin Recreation Area","601 Chapin",Union,50258,IA,USA,42.2480128,-93.0657659,,,"(515) 486-2335","North America"
14152061079913285,"South Hills Golf Course","1830 E Shaulis Rd",Waterloo,50701,IA,USA,42.443041,-92.32212,www.golfsouthhills.com,southhills@mchsi.com,"(319) 291-4268","North America"
14152061081017745,"Maple Creek Country Club","10501 E 21St St",Indianapolis,46229,IN,USA,39.797091,-85.980445,http://www.maplecreekgc.com/maple_creek/,,"(317) 894-3343","North America"
14152061081117627,"Maplecrest Country Club","611 Hackett Rd",Goshen,46528,IN,USA,41.602551,-85.821173,http://www.maplecrestcountryclub.org/,mccgolfshop@maplenet.net,"(219) 533-3079","North America"
14152061081212468,"Maplewood Golf Club","4261 E County Road 700 S",Muncie,47302,IN,USA,40.091143,-85.33596,https://www.maplewoodmuncie.com/,maplewoodgolfclub@yahoo.com,"(765) 284-8007","North America"
14152061081317157,"Marion Elks Country Club","1100 E Bond Ave",Marion,46952,IN,USA,40.58085,-85.644006,http://www.marionelks.com/,,"(765) 662-3481","North America"
14152061081412013,"Marks Par 3 Golf Course","2401 N Chamberlain St","Terre Haute",47805,IN,USA,39.495246,-87.295423,http://www.markspar3.com/,marksparthree@gmail.com,"(812) 877-1467","North America"
14152061081516984,"Martinsville Country Club","1510 State Road 37 N",Martinsville,46151,IN,USA,39.437408,-86.388181,http://www.martinsvillegolf.com/index.php,,"(765) 342-4336","North America"
14152061081636896,"Whispering Creek Golf Club","216 N Rufus St","New Haven",46774,IN,USA,41.080609,-85.017755,http://www.whisperingcreekgc.com/,info@whisperingcreekgc.com,"(219) 749-5025","North America"
14152061081736769,"Maxwelton Golf Club","5721 E Elkhart County Line Rd",Syracuse,46567,IN,USA,41.4359993,-85.7480411,http://www.maxweltongolf.com/,,"(219) 457-3504","North America"
14152061081851451,"McCormick Creek Golf Course","1300 N Oakland Ave",Nappanee,46550,IN,USA,41.442646,-86.001271,http://www.mccormickcreekgc.com/,,"(219) 773-2725","North America"
14152061081946233,"McDonald Golf Course","2905 E Morgan Ave",Evansville,47711,IN,USA,37.99153,-87.515907,http://www.mcdonaldnational.com/,,"(812) 475-2578","North America"
14152061082050917,"McMillen Park Golf Course","3900 Hessen Cassel Road","Fort Wayne",46835,IN,USA,41.05062,-85.096622,http://www.mcmillengolfcourse.com/,Rick.Hemsoth@ci.ft-wayne.in.us,"(260) 427-6710","North America"
14152061082165742,"Meadowbrook Golf Course","3429 Madison Ave",Anderson,46013,IN,USA,40.083343,-85.691945,http://meadowbrookgolfcourse.com/,meadowbrookgolfcourse@gmail.com,"(765) 644-9754","North America"
14152061082290713,"Memorial Park Golf Course","2255 N Memorial Dr","New Castle",47362,IN,USA,39.964581,-85.38499,http://www.golfmemorialpark.com/,info@golfmemorialpark.com,"(765) 529-9856","North America"
14152061082410316,"Meridian Hills Golf Club","7099 Spring Mill Rd",Indianapolis,46260,IN,USA,39.883835,-86.165029,http://www.meridianhillscc.org/,,317-255-2496,"North America"
14152061082535118,"Meshingomesia Country Club","2225 Lagro Rd.",Marion,46952,IN,USA,40.578693,-85.659417,http://www.mccmarion.com/,kperkins@mcc.com,765.664.3937,"North America"
14152061082655092,"Michigan City Golf Course","4000 E Michigan Blvd","Michigan City",46360,IN,USA,41.719508,-86.898913,http://www.michigancitygolfcourse.com/,jrichardson@emichigancity.com,"(219) 873-1516","North America"
14152061082774848,"Round Barn Golf Club at Mill Creek","1024 Lakeview Drive",Rochester,46975,IN,USA,41.068668,-86.206638,http://www.rtcol.com/millcreek/,LyleLingenfelter@rtcol.com,"(574) 223-5717","North America"
14152061082994419,"Mohawk Hills Golf Club","1042 Golfview Dr",Carmel,46032,IN,USA,39.967225,-86.116314,,,"(317) 844-3112","North America"
14152061083114241,"Morningstar Golf Club","217 South Mitthoeffer",Indianapolis,46229,IN,USA,39.768082,-85.990234,http://www.morningstargc.com/index.php,,"(317) 899-4653","North America"
14152061083209264,"Morris Park Country Club","2200 McKinley Ave","South Bend",46615,IN,USA,41.680216,-86.216076,http://www.morrisparkcc.com/index.php,moparkgm@comcast.net,574-233-9474,"North America"
14152061083299083,"Moss Creek Golf Club","3600 S 300 W",Winamac,46996,IN,USA,41.0031335,-86.6604259,http://www.golfmosscreek.com/,,574-242-8762,"North America"
14152061083393983,"Muncie Elks Country Club","909 North CR 500 West",Muncie,47304,IN,USA,40.200244,-85.480779,http://www.muncieelks245.com/,elks245@comcast.net,765.759.7777,"North America"
14152061083493565,"Muscatatuck Country Club","325 Indiana 7","North Vernon",47265,IN,USA,39.0101409,-85.628774,http://www.muscatatuckpark.com/,greg.jcpr@frontier.com,"(812) 346-4653","North America"
14152061083583511,"Mystic Hills Golf Club","16788 20 B Rd",Culver,46511,IN,USA,41.179177,-86.3834794,http://mystichills.com/,,574-842-2687,"North America"
14152061083683419,"Historic New Albany Golf Course","1706 Graybrook Ln","New Albany",47150,IN,USA,38.301039,-85.822885,https://www.newalbanygolfcourse.com/,carywhammond@yahoo.com,"(812) 945-9091","North America"
14152061083878051,"Noble Hawk Golf Links","3005 Noble Hawk Drive",Kendallville,46755,IN,USA,41.4037253,-85.2452561,https://www.noblehawk.com/,timdykstra@noblehawk.com,"+1 260-349-0900","North America"
14152061083967820,"North Branch Golf Course","8492 East Base Road",Greensburg,47240,IN,USA,39.3277893,-85.3307113,https://www.northbranchgc.com/,agauck@northbranchgc.com,"+1 812-663-6062","North America"
14152061084057952,"Norwood Golf Club","5961 W Maple Grove Rd",Huntington,46750,IN,USA,40.889387,-85.57012,https://www.facebook.com/pages/Norwood-Golf-Club/158880327455849,,"(219) 356-5929","North America"
14152061084147756,"Warren Golf Course","110 Warren Golf Club Clubhouse","Notre Dame",46556,IN,USA,41.7095902,-86.2225002,https://warrengolfcourse.com/,jfoster2@nd.edu,"+1 574-631-4653","North America"
